url,id,pub,keyword,title
https://data.cdc.gov/resource/sv3x-rgz2.csv,sv3x-rgz2,National Center for Health Statistics,"linked medicaid files, max, nchs surveys, research-data-center, sdoh-access-to-health-care, sdoh-civic-participation, sdoh-crime-violence, sdoh-early-childhood, sdoh-employment, sdoh-environmental, sdoh-food-access, sdoh-food-insecurity, sdoh-health-literacy, sdoh-higher-education, sdoh-high-school, sdoh-housing-quality, sdoh-housing-stability, sdoh-language, sdoh-poverty-income, sdoh-social-emotional, sdoh-source-of-health-care, sdoh-transportation, sdoh-use-of-health-care, sdoh-workplace",nchs survey data linked to centers for medicare & medicaid services (cms) max data
https://data.cdc.gov/resource/t6u2-f84c.csv,t6u2-f84c,data.cdc.gov,"deaths, drug overdose, firearm injury, homicide, mortality, nchs, suicide","mapping injury, overdose, and violence - national"
https://data.cdc.gov/resource/t984-9cdv.csv,t984-9cdv,data.cdc.gov,"adults, brfss, health care coverage, heath care access",brfss prevalence and trends data: health care access/coverage for 1995-2010
https://data.cdc.gov/resource/tdmv-axfy.csv,tdmv-axfy,National Center for Health Statistics,"age, age group, alzheimer disease, cancer, cerebrovascular disease, chronic lower respiratory disease, circulatory disease, coronavirus, covid-19, deaths, diabetes, health conditions, hispanic origin, hypertensive disease, influenza, kidney disease, mortality, nchs, nvss, pneumonia, provisional, race, respiratory disease, septicemia, sex, united states","ah provisional covid-19 deaths and contributing conditions by sex, race and hispanic origin, and age, 2020"
https://data.cdc.gov/resource/th9n-ghnr.csv,th9n-ghnr,National Center for Health Statistics,"covid-19, rands, sdoh-access-to-health-care, sdoh-higher-education, sdoh-high-school, sdoh-use-of-health-care",reduced access to care during covid-19
https://data.cdc.gov/resource/tpcp-uiv5.csv,tpcp-uiv5,National Center for Health Statistics,"age, age group, all causes, children, coronavirus, covid-19, deaths, hhs region, hispanic origin, mortality, nchs, nvss, provisional, puerto rico, race, united states, weekly","provisional covid-19 deaths by hhs region, race, and age"
https://data.cdc.gov/resource/trpk-sp8z.csv,trpk-sp8z,National Center for Health Statistics,"early release, key health indicators, nhis, sdoh-access-to-health-care, sdoh-employment, sdoh-food-access, sdoh-food-insecurity, sdoh-higher-education, sdoh-high-school, sdoh-housing-stability, sdoh-poverty-income, sdoh-source-of-health-care, sdoh-use-of-health-care, sdoh-workplace",nhis interactive biannual early release estimates
https://data.cdc.gov/resource/tuza-3b7w.csv,tuza-3b7w,National Center for Health Statistics,"linked ndi data, nhcs, research-data-center, sdoh-access-to-health-care, sdoh-source-of-health-care, sdoh-use-of-health-care",national hospital care survey (nhcs) linked to national death index (ndi) data
https://data.cdc.gov/resource/ty79-wym3.csv,ty79-wym3,NCIRD,"adults, coverage, flu vaccination, influenza, vaccination, vaccine coverage","cumulative influenza vaccination coverage by age group, race/ethnicity, urbanicity and jurisdiction, nis-acm, adults 18 years and older - nis acm"
https://data.cdc.gov/resource/tzyy-aayg.csv,tzyy-aayg,Environmental Public Health Tracking,"covid, covid-19, executive order, government order, legal epidemiology, mask mandates, masks, mitigation, proclamation, public health order, social distancing","u.s. state and territorial public mask mandates from april 8, 2020 through august 15, 2021 by state by day"
https://data.cdc.gov/resource/u5yv-9uts.csv,u5yv-9uts,data.cdc.gov,"cdc, centers for disease control and prevention","motor vehicle occupant death rate, by age and gender, 2012 & 2014, region 7 - kansas city"
https://data.cdc.gov/resource/u76f-m89e.csv,u76f-m89e,CDC,"abuse, alcohol use, breastfeeding, contraception, infant health, medicaid, mental health, morbidity, obesity, preconception health, pregnancy history, prenatal care, reproductive health, sleep behavior, smoke exposure, stress, tobacco use, unintended pregnancy, wic",cdc pramstat data for 2003
https://data.cdc.gov/resource/u93h-quup.csv,u93h-quup,CDC,"abuse, alcohol use, breastfeeding, contraception, infant health, medicaid, mental health, morbidity, obesity, preconception health, pregnancy history, prenatal care, reproductive health, sleep behavior, smoke exposure, stress, tobacco use, unintended pregnancy, wic",cdc pramstat data for 2001
https://data.cdc.gov/resource/uc9k-vc2j.csv,uc9k-vc2j,CDC,"cardiovascular, cardiovascular disease, counties, county, heart, heart disease","rates and trends in hypertension-related cardiovascular disease mortality among us adults (35+) by county, age group, race/ethnicity, and sex – 2000-2019"
https://data.cdc.gov/resource/ui6g-vumy.csv,ui6g-vumy,CDC,"art, assisted reproductive technology, clinic, fertility, infertility, services, success rates",2021 final assisted reproductive technology (art) services and profiles
https://data.cdc.gov/resource/uiux-mrvg.csv,uiux-mrvg,National Center for Health Statistics,"american hospital association, community hospital beds, health us, hospital, sdoh-access-to-health-care, state","dqs community hospital beds, by state: united states"
https://data.cdc.gov/resource/ujra-cbx5.csv,ujra-cbx5,data.cdc.gov,"air pollution, asthma, environmental health, particulate matter, pm2.5","daily census tract-level pm2.5 concentrations, 2006-2010"
https://data.cdc.gov/resource/uny6-e3dx.csv,uny6-e3dx,NCIRD,"covid-19, covid-19 vaccination, immunization, nis-ccm, vaccination, vaccination coverage, vaccine confidence, vaxviews",national immunization survey child covid module (nis-ccm): covidvaxviews| data | centers for disease control and prevention (cdc.gov)-archived
https://data.cdc.gov/resource/uqxy-gepz.csv,uqxy-gepz,NCIRD,"iis, iqvia, nis-acm, rsv vaccination, vsd","weekly respiratory syncytial virus (rsv) vaccination coverage among pregnant or recently pregnant women 18-49 years, by race and ethnicity"
https://data.cdc.gov/resource/ut5n-bmc3.csv,ut5n-bmc3,PHIC,"ai, corpora, corpus, data science, eid, harvest-cdc-journals, informatics, language, linguistic, llm, machine learning, ml, mmwr, morphology, ncstltphiw, nlp, pcd, phic, semantic, text analysis","cdc text corpora for learners: html mirrors of mmwr, eid, and pcd"
https://data.cdc.gov/resource/uxgd-cqqc.csv,uxgd-cqqc,NCIRD,"flu, influenza, iqvia, pharmacy vaccinations, physician medical office vaccinations, vaccine coverage","weekly cumulative estimated number of influenza vaccinations administered in pharmacies and physician medical offices, adults 18 years and older, united states (archived)"
https://data.cdc.gov/resource/v22g-tzpk.csv,v22g-tzpk,NCIRD,"adults, ethnicity, flu, flu vaccination, race, vaccination, vaccine coverage","differences in cumulative influenza vaccination coverage by selected demographics, adults 18 year and older, nis adult covid module"
https://data.cdc.gov/resource/v2g4-wqg2.csv,v2g4-wqg2,National Center for Health Statistics,"deaths, drug overdose, mortality, nchs, nowcasting, nvss, provisional, state, suicide, transport accidents, united states, vsrr, weekly","early model-based provisional estimates of drug overdose, suicide, and transportation-related deaths"
https://data.cdc.gov/resource/v5gm-kvkn.csv,v5gm-kvkn,National Center for Health Statistics,"adults, children, death rates, drug overdose, health care coverage, health conditions, health united states, heath care access, leading causes of death, life expectancy, obesity, resources, substance use","health, united states"
https://data.cdc.gov/resource/v5qq-ktfc.csv,v5qq-ktfc,data.cdc.gov,"air pollution, asthma, environmental health, particulate matter, pm2.5","daily census tract-level pm2.5 concentrations, 2001-2005"
https://data.cdc.gov/resource/v76h-zdce.csv,v76h-zdce,data.cdc.gov,"air pollution, asthma, environmental health, ozone","daily census tract-level ozone concentrations, 2001-2005"
https://data.cdc.gov/resource/vac9-j9wr.csv,vac9-j9wr,National Center for Health Statistics,"american indian and alaskan native, asian, asian or pacific islander, black, bridged race, fetal death data set, fetal deaths, fetal mortality, health us, late fetal deaths, late fetal mortality, national vital statistics system, native hawaiian or pacific islander, non-hispanic, nvss, perinatal deaths, perinatal mortality, race and hispanic origin of mother, single race, white","dqs_fetal, late fetal, and perinatal mortality rates, by detailed race and hispanic origin of mother united states"
https://data.cdc.gov/resource/vaca-65fb.csv,vaca-65fb,data.cdc.gov,"linked va files, nhcs, research-data-center, sdoh-access-to-health-care, sdoh-source-of-health-care, sdoh-use-of-health-care, veterans",national hospital care survey (nhcs) linked to department of veterans affairs administrative data files
https://data.cdc.gov/resource/vba9-s8jp.csv,vba9-s8jp,CDC,"adolescents, dnpao, fruit, obesity, overweight, physical activity, soda, tv, vegetables, yrbss","nutrition, physical activity, and obesity - youth risk behavior surveillance system"
https://data.cdc.gov/resource/vncy-2ds7.csv,vncy-2ds7,NCIRD,"flu vaccination, nis-ccm, nis-flu","weekly cumulative influenza vaccination coverage by flu season, selected demographics, and race and ethnicity among children 6 months-17 years, united states"
https://data.cdc.gov/resource/vp9c-m6nq.csv,vp9c-m6nq,data.cdc.gov,"cause of death, hus","selected trend table from health, united states, 2011. leading causes of death and numbers of deaths, by sex, race, and hispanic origin: united states, 1980 and 2009"
https://data.cdc.gov/resource/vr4m-kmk6.csv,vr4m-kmk6,National Center for Health Statistics,"anxiety, covid-19, depression, disability, discrimination, emotional wellbeing, gender identity, research-data-center, sdoh-access-to-health-care, sdoh-discrimination, sdoh-higher-education, sdoh-high-school, sdoh-language, sdoh-poverty-income, sdoh-racism, sdoh-social-emotional, sdoh-source-of-health-care, social isolation and loneliness, vaccination",nchs research and development survey (rands) round 8 restricted file
https://data.cdc.gov/resource/vr6p-ert2.csv,vr6p-ert2,CDC,"abuse, alcohol use, breastfeeding, contraception, infant health, medicaid, mental health, morbidity, obesity, preconception health, pregnancy history, prenatal care, reproductive health, sleep behavior, smoke exposure, stress, tobacco use, unintended pregnancy, wic",cdc pramstat data for 2007
https://data.cdc.gov/resource/vsak-wrfu.csv,vsak-wrfu,National Center for Health Statistics,"age, age group, all causes, coronavirus, covid-19, deaths, mortality, nchs, nvss, provisional, sex, united states, weekly","provisional covid-19 deaths by week, sex, and age"
https://data.cdc.gov/resource/vt72-wepb.csv,vt72-wepb,National Center for Health Statistics,"birth control, cervical cancer screening, discrimination, male use of health services, religion, research-data-center, sdoh-access-to-health-care, sdoh-civic-participation, sdoh-discrimination, sdoh-employment, sdoh-health-literacy, sdoh-higher-education, sdoh-high-school, sdoh-poverty-income, sdoh-racism, sdoh-social-emotional, sdoh-source-of-health-care, sdoh-use-of-health-care, sex education",nchs research and development survey (rands) round 6 restricted file
https://data.cdc.gov/resource/vtt8-av2v.csv,vtt8-av2v,CDC,"callers, cessation, intervention, national quitline data warehouse, nqdw, office on smoking and health, osh, quit, quitline, quit-now, services, state system",quitline – services available – hours of operation and available languages - 2010 to present
https://data.cdc.gov/resource/vxpx-d2pt.csv,vxpx-d2pt,National Center for Health Statistics,"anxiety, covid-19, depression, missed healthcare, research-data-center, sdoh-access-to-health-care, sdoh-employment, sdoh-higher-education, sdoh-high-school, sdoh-poverty-income, sdoh-social-emotional, sdoh-source-of-health-care, sdoh-transportation, sdoh-use-of-health-care, sdoh-workplace, telemedicine",nchs research and development survey (rands) round 1 during covid-19 non-probability sampled restricted file
https://data.cdc.gov/resource/w4cs-jspc.csv,w4cs-jspc,National Center for Health Statistics,"accidental falls, age, disasters, emergency service, health us, hospital, hospitals, sdoh-use-of-health-care, sex, wounds and injuries","initial injury-related visits to hospital emergency departments, by sex, age, and intent and mechanism of injury: united states"
https://data.cdc.gov/resource/w4jm-mysj.csv,w4jm-mysj,National Center for Health Statistics,"age, age group, census region, coronavirus, covid-19, deaths, hispanic origin, monthly, mortality, nchs, nvss, place of death, provisional, race, sex, united states","ah monthly covid-19 deaths, by census region, age, place, and race and hispanic origin, 2020 provisional"
https://data.cdc.gov/resource/w56u-89fn.csv,w56u-89fn,National Center for Health Statistics,"age, age group, all causes, deaths, mortality, nchs, nvss, provisional, sex, united states, weekly","ah deaths by week, sex, and age for 2018-2020"
https://data.cdc.gov/resource/w9cp-q6sg.csv,w9cp-q6sg,National Center for Health Statistics,"black or african american, body mass index, body weight, children and adolescents, chronic conditions, health risk factors, health us, hispanic or latino, mexican, obesity, overweight, poverty, white","dqs obesity among children and adolescents aged 2–19 years, by selected characteristics: united states"
https://data.cdc.gov/resource/w9g9-rj4y.csv,w9g9-rj4y,HHS,unaccompanied children,hhs unaccompanied children program
https://data.cdc.gov/resource/waxm-p5qv.csv,waxm-p5qv,CDC,"..., behavioral, brfss, mmsa, risk, smart, survey",behavioral risk factors: selected metropolitan area risk trends (smart) mmsa prevalence data (2010 and prior)
https://data.cdc.gov/resource/wibz-pb5q.csv,wibz-pb5q,National Center for Health Statistics,"activities of daily living, adult day services centers, diagnoses, healthcare, long-term care, medicaid, nurse staffing, post-acute care, residential care communities, sdoh-access-to-health-care, sdoh-use-of-health-care",biennial overview of post-acute and long-term care in the united states: data from the 2020 national post-acute and long-term care study
https://data.cdc.gov/resource/wis9-vyx6.csv,wis9-vyx6,National Center for Health Statistics,"births, county, date of birth, date of death, infant deaths, nhcs, research-data-center, sdoh-access-to-health-care, sdoh-higher-education, sdoh-high-school, sdoh-source-of-health-care, sdoh-use-of-health-care, united states",nchs - all-county linked births/infant deaths file with exact dates of birth and death
https://data.cdc.gov/resource/wpti-gvdi.csv,wpti-gvdi,National Center for Health Statistics,"early release, key health indicators, nhis, sdoh-access-to-health-care, sdoh-source-of-health-care, sdoh-use-of-health-care",nhis interactive quarterly early release estimates
https://data.cdc.gov/resource/wrev-kwxu.csv,wrev-kwxu,CDC,"art, assisted reproductive technology, clinic, fertility, infertility, services, success rates",2022 final assisted reproductive technology (art) patient and cycle characteristics
https://data.cdc.gov/resource/wxz7-ekz9.csv,wxz7-ekz9,National Center for Health Statistics,"nhis, sdoh-access-to-health-care, sdoh-employment, sdoh-food-access, sdoh-food-insecurity, sdoh-higher-education, sdoh-high-school, sdoh-housing-stability, sdoh-poverty-income, sdoh-source-of-health-care, sdoh-use-of-health-care, sdoh-workplace, summary health statistics",nhis child summary health statistics
https://data.cdc.gov/resource/x66v-w5ka.csv,x66v-w5ka,Cambridge University,"centers for disease control and prevention, environmental health, foodborne","characteristics associated with successful foodborne outbreak investigations, nears 2014 - 2016"
https://data.cdc.gov/resource/x6ag-8y7r.csv,x6ag-8y7r,CDC,"ghpss, gtss, osh, students, tobacco",global tobacco surveillance system (gtss) - global health professions student survey (ghpss)
https://data.cdc.gov/resource/x749-vh2i.csv,x749-vh2i,National Center for Health Statistics,"healthy people 2020, sdoh-access-to-health-care, sdoh-civic-participation, sdoh-crime-violence, sdoh-discrimination, sdoh-early-childhood, sdoh-employment, sdoh-environmental, sdoh-food-access, sdoh-food-insecurity, sdoh-health-literacy, sdoh-higher-education, sdoh-high-school, sdoh-housing-quality, sdoh-housing-stability, sdoh-incarceration, sdoh-language, sdoh-literacy, sdoh-poverty-income, sdoh-racism, sdoh-social-emotional, sdoh-source-of-health-care, sdoh-transportation, sdoh-use-of-health-care, sdoh-workplace",healthy people 2020 final progress table
https://data.cdc.gov/resource/x7ys-5vpn.csv,x7ys-5vpn,CDC,"glossary, methodology",medicaid coverage of cessation treatments and barriers to treatments glossary and methodology
https://data.cdc.gov/resource/x9gq-59r3.csv,x9gq-59r3,data.cdc.gov,"cdc, centers for disease control and prevention","impaired driving death rate, by age and gender, 2012 & 2014, region 10 - seattle"
https://data.cdc.gov/resource/xb3p-q62w.csv,xb3p-q62w,National Center for Health Statistics,"covid-19, delayed care, sdoh-access-to-health-care, unmet need",indicators of reduced access to care due to the coronavirus pandemic during last 4 weeks
https://data.cdc.gov/resource/xbk2-5i4e.csv,xbk2-5i4e,data.cdc.gov,"drought, environmental health","standardized precipitation index, 1895-2016"
https://data.cdc.gov/resource/xcz7-jei9.csv,xcz7-jei9,National Center for Health Statistics,"linked hud files, nchs surveys, research-data-center, sdoh-access-to-health-care, sdoh-civic-participation, sdoh-crime-violence, sdoh-early-childhood, sdoh-employment, sdoh-environmental, sdoh-food-access, sdoh-food-insecurity, sdoh-health-literacy, sdoh-higher-education, sdoh-high-school, sdoh-housing-quality, sdoh-housing-stability, sdoh-language, sdoh-poverty-income, sdoh-social-emotional, sdoh-source-of-health-care, sdoh-transportation, sdoh-use-of-health-care, sdoh-workplace",nchs survey data linked to the department of housing and urban development (hud) housing assistance program files
https://data.cdc.gov/resource/xm94-zmtx.csv,xm94-zmtx,data.cdc.gov,"air pollution, asthma, environmental health, ozone","daily census tract-level ozone concentrations, 2006-2010"
https://data.cdc.gov/resource/xmjk-wh9b.csv,xmjk-wh9b,National Center for Health Statistics,"ambulatory care, black or african american, child and adolescent, emergency department visits, emergency service, health care use, health us, hospital use, men, office visits, older persons, physician office visits, physicians, white, women","dqs visits to physician offices, hospital outpatient departments, and hospital emergency departments, by age, sex, and race: united states"
https://data.cdc.gov/resource/xmrr-rw5u.csv,xmrr-rw5u,National Center for Health Statistics,"age, age group, all causes, coronavirus, county, covid-19, deaths, mortality, nchs, nvss, provisional, sdoh-environmental, united states, yearly",ah provisional covid-19 deaths by county and age for 2020
https://data.cdc.gov/resource/xqjn-3jef.csv,xqjn-3jef,National Center for Health Statistics,"adult day services centers, covid-19, long-term care, research-data-center, sdoh-access-to-health-care, sdoh-transportation, sdoh-use-of-health-care",national post-acute and long-term care study: adult day service provider restricted dataset
https://data.cdc.gov/resource/xsu4-4sk9.csv,xsu4-4sk9,data.cdc.gov,"cdc, centers for disease control and prevention","motor vehicle occupant death rate, by age and gender, 2012 & 2014,  region 9 - san francisco"
https://data.cdc.gov/resource/xt86-xqxz.csv,xt86-xqxz,National Center for Health Statistics,"african americans, age, continental population groups, disasters, emergency service, european continental ancestry group, health us, hospital, hospitals, outpatients, physicians, physicians' offices, sdoh-use-of-health-care, sex","visits to physician offices, hospital outpatient departments, and hospital emergency departments, by age, sex, and race: united states"
https://data.cdc.gov/resource/xvu4-xjdb.csv,xvu4-xjdb,CDC,"abuse, alcohol use, breastfeeding, contraception, infant health, medicaid, mental health, morbidity, obesity, preconception health, pregnancy history, prenatal care, reproductive health, sleep behavior, smoke exposure, stress, tobacco use, unintended pregnancy, wic",cdc pramstat data for 2010
https://data.cdc.gov/resource/xwa7-cukt.csv,xwa7-cukt,data.cdc.gov,"coronavirus, covid-19, deaths, healthcare personnel, healthcare worker, ncird-corvd","covid-19 deaths among healthcare personnel, by week - archived"
https://data.cdc.gov/resource/xy7w-35q7.csv,xy7w-35q7,National Center for Health Statistics,"age, age group, all causes, coronavirus, covid-19, deaths, hhs region, hispanic origin, mortality, nchs, nvss, provisional, race, united states, weekly","ah provisional covid-19 deaths by hhs region, race, and age, 2015-2021"
https://data.cdc.gov/resource/xyxp-dxa9.csv,xyxp-dxa9,CDC,"abuse, alcohol use, breastfeeding, contraception, infant health, medicaid, mental health, morbidity, obesity, preconception health, pregnancy history, prenatal care, reproductive health, sleep behavior, smoke exposure, stress, tobacco use, unintended pregnancy, wic",cdc pramstat data for 2004
https://data.cdc.gov/resource/y268-sna3.csv,y268-sna3,National Center for Health Statistics,"nchs, state teen birth trends, teen births, united states, u.s. and state trends on teen births, u.s. teen birth rate",nchs - u.s. and state trends on teen births
https://data.cdc.gov/resource/y2iy-8irm.csv,y2iy-8irm,Environmental Public Health Tracking,"covid-19, executive order, government order, legal epidemiology, mitigation, proclamation, public health order, shelter-in-place, social distancing, stay-at-home","u.s. state and territorial stay-at-home orders: march 15, 2020 – august 15, 2021 by county by day"
https://data.cdc.gov/resource/ya9m-pyut.csv,ya9m-pyut,data.cdc.gov,"brfss, current smokers, former smoker, non-smoker",brfss prevalence and trends data: tobacco use - four level smoking data for 2011
https://data.cdc.gov/resource/yni7-er2q.csv,yni7-er2q,National Center for Health Statistics,"covid-19, mental health, sdoh-use-of-health-care",mental health care in the last 4 weeks
https://data.cdc.gov/resource/ype6-idgy.csv,ype6-idgy,CDC,"admissions, coronavirus, covid-19, hospital capacity, hospitalizations, hospital occupancy, icu beds, influenza, inpatient beds","weekly united states hospitalization metrics by jurisdiction, during mandatory reporting period from august 1, 2020 to april 30, 2024, and for data reported voluntarily beginning may 1, 2024, national healthcare safety network (nhsn) (historical)-archived"
https://data.cdc.gov/resource/ypxr-mz8e.csv,ypxr-mz8e,National Center for Health Statistics,"age, age group, all causes, coronavirus, county, covid-19, deaths, mortality, nchs, nvss, provisional, quarterly, sdoh-environmental, united states","ah provisional covid-19 deaths by quarter, county and age for 2020"
https://data.cdc.gov/resource/yrur-wghw.csv,yrur-wghw,National Center for Health Statistics,"age, age group, coronavirus, covid-19, death rate, deaths, hhs region, hispanic origin, monthly, mortality, nchs, nvss, race, sex, united states","provisional covid-19 death counts and rates by month, jurisdiction of residence, and demographic characteristics"
https://data.cdc.gov/resource/yviw-z6j5.csv,yviw-z6j5,data.cdc.gov,"covid, covid-19, surveillance",weekly united states covid-19 cases and deaths by county - archived
